Y轴坐标,主轴转速,Y轴功率,主轴功率,主轴负载,X轴负载,Y轴负载,Z轴负载,X轴电流,Y轴电流,Z轴电流,刃1磨损值,刃2磨损值,平均磨损值
32.42374223,5307.197571,1.471087569,351.5638784,2.63671875,1.519775391,2.905273438,13.82446289,0.280273438,0.522949219,-2.495117188,0.359999372,0.37107626,0.365537816
32.42374223,5307.197571,1.471087569,351.5638784,2.63671875,1.519775391,2.905273438,13.82446289,0.280273438,0.522949219,-2.495117188,0.360001342,0.37108436,0.365542851
33.08374223,5308.227539,1.471087569,351.5638784,2.624511719,1.507568359,3.045654297,13.68408203,0.340087891,0.534912109,-2.508789063,0.360001603,0.371087079,0.365544341
33.08374223,5308.227539,1.471087569,351.5638784,2.624511719,1.507568359,3.045654297,13.68408203,0.340087891,0.534912109,-2.508789063,0.360001683,0.371090854,0.365546268
33.74374223,5308.113098,1.471087569,351.5638784,2.642822266,1.770019531,3.112792969,13.81835938,0.309326172,0.562255859,-2.498535156,0.360007286,0.371096481,0.365551884
33.74374223,5308.113098,1.471087569,351.5638784,2.642822266,1.770019531,3.112792969,13.81835938,0.309326172,0.562255859,-2.498535156,0.360007988,0.371100213,0.3655541
34.42374223,5308.055878,1.471087569,351.5638784,2.618408203,1.885986328,3.106689453,13.89160156,0.322998047,0.51953125,-2.491699219,0.360010239,0.371100653,0.365555446
34.42374223,5308.055878,1.471087569,351.5638784,2.618408203,1.885986328,3.106689453,13.89160156,0.322998047,0.51953125,-2.491699219,0.360010337,0.371100986,0.365555661
35.08374223,5308.170319,1.471087569,351.5638784,2.606201172,1.263427734,3.076171875,13.87939453,0.360595703,0.586181641,-2.513916016,0.360012364,0.371101949,0.365557156
35.74374223,5308.456421,1.471087569,351.5638784,2.606201172,2.111816406,3.491210938,13.93432617,0.358886719,0.608398438,-2.496826172,0.360013072,0.37110403,0.365558551
35.74374223,5308.456421,1.471087569,351.5638784,2.606201172,2.111816406,3.491210938,13.93432617,0.358886719,0.608398438,-2.496826172,0.360020448,0.37110739,0.365563919
36.42374223,5307.826996,1.471087569,342.7747814,2.581787109,2.282714844,3.192138672,13.63525391,0.399902344,0.555419922,-2.448974609,0.360024126,0.371108805,0.365566465
36.42374223,5307.826996,1.471087569,342.7747814,2.581787109,2.282714844,3.192138672,13.63525391,0.399902344,0.555419922,-2.448974609,0.360024367,0.371109577,0.365566972
37.08374223,5308.456421,1.471087569,342.7747814,2.587890625,1.733398438,3.344726563,13.84277344,0.428955078,0.536621094,-2.481445313,0.360024537,0.371123946,0.365574242
37.08374223,5308.456421,1.471087569,342.7747814,2.587890625,1.733398438,3.344726563,13.84277344,0.428955078,0.536621094,-2.481445313,0.360029719,0.371130747,0.365580233
37.74374223,5308.055878,1.471087569,342.7747814,2.545166016,2.416992188,3.277587891,13.85498047,0.425537109,0.586181641,-2.481445313,0.360033717,0.371137672,0.365585694
37.74374223,5308.055878,1.471087569,342.7747814,2.545166016,2.416992188,3.277587891,13.85498047,0.425537109,0.586181641,-2.481445313,0.360038322,0.371142616,0.365590469
38.42374223,5308.055878,1.471087569,333.9856844,2.532958984,2.362060547,3.332519531,13.64135742,0.416992188,0.57421875,-2.454101563,0.360039523,0.371143122,0.365591322
38.42374223,5308.055878,1.471087569,333.9856844,2.532958984,2.362060547,3.332519531,13.64135742,0.416992188,0.57421875,-2.454101563,0.360042207,0.371146649,0.365594428
39.08374223,5307.598114,1.471087569,342.7747814,2.5390625,2.130126953,3.3203125,13.9465332,0.435791016,0.533203125,-2.464355469,0.360047553,0.371146879,0.365597216
39.08374223,5307.598114,1.471087569,342.7747814,2.5390625,2.130126953,3.3203125,13.9465332,0.435791016,0.533203125,-2.464355469,0.360047772,0.371149596,0.365598684
39.08374223,5307.598114,1.471087569,342.7747814,2.5390625,2.130126953,3.3203125,13.9465332,0.435791016,0.533203125,-2.464355469,0.360053947,0.371151287,0.365602617
40.42374223,5307.712555,1.471087569,342.7747814,2.5390625,2.014160156,3.41796875,13.82446289,0.364013672,0.596435547,-2.486572266,0.360055418,0.371158556,0.365606987
40.42374223,5307.712555,1.471087569,342.7747814,2.5390625,2.014160156,3.41796875,13.82446289,0.364013672,0.596435547,-2.486572266,0.360071106,0.371159935,0.365615521
41.08374223,5307.769775,1.471087569,342.7747814,2.5390625,2.282714844,2.917480469,13.92822266,0.338378906,0.512695313,-2.476318359,0.360076124,0.371162885,0.365619504
41.08374223,5307.769775,1.471087569,342.7747814,2.5390625,2.282714844,2.917480469,13.92822266,0.338378906,0.512695313,-2.476318359,0.360077958,0.37116719,0.365622574
41.74374223,5308.628082,1.471087569,333.9856844,2.526855469,1.690673828,3.448486328,13.53759766,0.307617188,0.623779297,-2.431884766,0.360080219,0.371167953,0.365624086
41.74374223,5308.628082,1.471087569,333.9856844,2.526855469,1.690673828,3.448486328,13.53759766,0.307617188,0.623779297,-2.431884766,0.36008353,0.371171524,0.365627527
42.42374223,5308.914185,1.471087569,333.9856844,2.502441406,1.232910156,3.076171875,13.75732422,0.235839844,0.557128906,-2.484863281,0.360086665,0.371172785,0.365629725
42.42374223,5308.914185,1.471087569,333.9856844,2.502441406,1.232910156,3.076171875,13.75732422,0.235839844,0.557128906,-2.484863281,0.360088012,0.371176111,0.365632061
43.08374223,5308.28476,1.471087569,333.9856844,2.508544922,2.471923828,3.063964844,13.90991211,0.237548828,0.538330078,-2.507080078,0.360090162,0.371180472,0.365635317
43.74374223,5308.513641,1.471087569,333.9856844,2.508544922,1.245117188,2.856445313,13.67797852,0.232421875,0.534912109,-2.464355469,0.360093362,0.37118677,0.365640066
43.74374223,5308.513641,1.471087569,333.9856844,2.508544922,1.245117188,2.856445313,13.67797852,0.232421875,0.534912109,-2.464355469,0.360105039,0.371190391,0.365647715
44.42374223,5308.055878,1.471087569,333.9856844,2.508544922,1.3671875,3.088378906,13.66577148,0.263183594,0.581054688,-2.450683594,0.360105218,0.371191822,0.36564852
44.42374223,5308.055878,1.471087569,333.9856844,2.508544922,1.3671875,3.088378906,13.66577148,0.263183594,0.581054688,-2.450683594,0.360109669,0.371203702,0.365656686
45.08374223,5306.968689,1.471087569,333.9856844,2.502441406,2.111816406,2.740478516,13.63525391,0.239257813,0.451171875,-2.513916016,0.360118916,0.371204723,0.365661819
45.08374223,5306.968689,1.471087569,333.9856844,2.502441406,2.111816406,2.740478516,13.63525391,0.239257813,0.451171875,-2.513916016,0.360121164,0.371216014,0.365668589
45.76374223,5308.3992,1.471087569,333.9856844,2.496337891,1.678466797,2.819824219,13.76342773,0.270019531,0.500732422,-2.541259766,0.360124185,0.371218449,0.365671317
45.76374223,5308.3992,1.471087569,333.9856844,2.496337891,1.678466797,2.819824219,13.76342773,0.270019531,0.500732422,-2.541259766,0.360126843,0.371224477,0.36567566
46.42374223,5308.28476,1.471087569,333.9856844,2.478027344,1.770019531,2.996826172,14.03808594,0.307617188,0.569091797,-2.534423828,0.360131869,0.371225264,0.365678566
46.42374223,5308.28476,1.471087569,333.9856844,2.478027344,1.770019531,2.996826172,14.03808594,0.307617188,0.569091797,-2.534423828,0.360140893,0.371228721,0.365684807
47.08374223,5306.854248,1.471087569,333.9856844,2.478027344,1.428222656,2.478027344,13.43383789,0.304199219,0.502441406,-2.491699219,0.360154213,0.371230141,0.365692177
47.76374223,5307.884216,1.471087569,333.9856844,2.484130859,1.147460938,2.368164063,13.74511719,0.329833984,0.558837891,-2.527587891,0.360155708,0.371232794,0.365694251
47.76374223,5307.884216,1.471087569,333.9856844,2.484130859,1.147460938,2.368164063,13.74511719,0.329833984,0.558837891,-2.527587891,0.360157923,0.371232977,0.36569545
48.42374223,5307.254791,1.471087569,325.1965875,2.465820313,1.861572266,2.691650391,14.20898438,0.321289063,0.458007813,-2.541259766,0.360163902,0.371238259,0.365701081
48.42374223,5307.254791,1.471087569,325.1965875,2.465820313,1.861572266,2.691650391,14.20898438,0.321289063,0.458007813,-2.541259766,0.360165118,0.371242599,0.365703858
49.10374223,5307.655334,1.471087569,325.1965875,2.459716797,2.136230469,2.618408203,13.73901367,0.372558594,0.466552734,-2.466064453,0.360166454,0.371257068,0.365711761
49.10374223,5307.655334,1.471087569,325.1965875,2.459716797,2.136230469,2.618408203,13.73901367,0.372558594,0.466552734,-2.466064453,0.360170371,0.371258013,0.365714192
49.76374223,5308.799744,1.471087569,325.1965875,2.453613281,1.281738281,2.746582031,13.61083984,0.384521484,0.569091797,-2.447265625,0.360177175,0.371259102,0.365718139
49.76374223,5308.799744,1.471087569,325.1965875,2.453613281,1.281738281,2.746582031,13.61083984,0.384521484,0.569091797,-2.447265625,0.3601778,0.371259232,0.365718516
50.44374223,5308.742523,1.471087569,325.1965875,2.453613281,1.593017578,3.204345703,14.01367188,0.422119141,0.599853516,-2.464355469,0.360178137,0.371265293,0.365721715
50.44374223,5308.742523,1.471087569,325.1965875,2.453613281,1.593017578,3.204345703,14.01367188,0.422119141,0.599853516,-2.464355469,0.360183161,0.371267248,0.365725205
51.10374223,5307.540894,1.471087569,325.1965875,2.429199219,2.264404297,3.173828125,13.71459961,0.406738281,0.57421875,-2.469482422,0.360187357,0.371270118,0.365728738
51.78374223,5307.540894,1.471087569,325.1965875,2.423095703,2.142333984,3.149414063,13.5559082,0.393066406,0.586181641,-2.428466797,0.360189681,0.371271848,0.365730765
51.78374223,5307.540894,1.471087569,325.1965875,2.423095703,2.142333984,3.149414063,13.5559082,0.393066406,0.586181641,-2.428466797,0.360192557,0.37127516,0.365733859
52.44374223,5308.456421,1.471087569,325.1965875,2.423095703,2.008056641,3.271484375,13.87939453,0.406738281,0.57421875,-2.416503906,0.360202833,0.371276226,0.36573953
52.44374223,5308.456421,1.471087569,325.1965875,2.423095703,2.008056641,3.271484375,13.87939453,0.406738281,0.57421875,-2.416503906,0.360206564,0.371283984,0.365745274
53.10374223,5307.369232,1.471087569,325.1965875,2.44140625,2.270507813,2.850341797,13.61083984,0.401611328,0.522949219,-2.445556641,0.360211351,0.371310152,0.365760752
53.10374223,5307.369232,1.471087569,325.1965875,2.44140625,2.270507813,2.850341797,13.61083984,0.401611328,0.522949219,-2.445556641,0.360212497,0.371319372,0.365765934
53.78374223,5307.369232,1.471087569,325.1965875,2.429199219,1.85546875,2.642822266,13.67797852,0.338378906,0.459716797,-2.469482422,0.360214227,0.371329312,0.365771769
53.78374223,5307.369232,1.471087569,325.1965875,2.429199219,1.85546875,2.642822266,13.67797852,0.338378906,0.459716797,-2.469482422,0.360215314,0.371330822,0.365773068
54.44374223,5307.998657,1.471087569,325.1965875,2.423095703,2.301025391,3.155517578,13.81225586,0.309326172,0.569091797,-2.426757813,0.360215948,0.37133108,0.365773514
54.44374223,5307.998657,1.471087569,325.1965875,2.423095703,2.301025391,3.155517578,13.81225586,0.309326172,0.569091797,-2.426757813,0.360216742,0.371334448,0.365775595
55.10374223,5308.113098,1.471087569,325.1965875,2.416992188,1.477050781,2.545166016,13.44604492,0.271728516,0.481933594,-2.418212891,0.360217264,0.371335515,0.365776389
55.78374223,5307.998657,0.735543785,316.4074905,2.404785156,1.165771484,2.209472656,13.75732422,0.232421875,0.406738281,-2.481445313,0.360219455,0.371335636,0.365777545
55.78374223,5307.998657,0.735543785,316.4074905,2.404785156,1.165771484,2.209472656,13.75732422,0.232421875,0.406738281,-2.481445313,0.360221044,0.371338978,0.365780011
55.78374223,5307.998657,0.735543785,316.4074905,2.404785156,1.165771484,2.209472656,13.75732422,0.232421875,0.406738281,-2.481445313,0.3602217,0.371342016,0.365781858
55.78374223,5307.998657,0.735543785,316.4074905,2.404785156,1.165771484,2.209472656,13.75732422,0.232421875,0.406738281,-2.481445313,0.360225877,0.371343256,0.365784567
57.10374223,5307.598114,1.471087569,316.4074905,2.355957031,1.104736328,2.319335938,13.66577148,0.225585938,0.430664063,-2.454101563,0.360229959,0.371344242,0.3657871
57.10374223,5307.598114,1.471087569,316.4074905,2.355957031,1.104736328,2.319335938,13.66577148,0.225585938,0.430664063,-2.454101563,0.360232445,0.371347096,0.36578977
57.78374223,5308.055878,1.471087569,316.4074905,2.34375,1.348876953,2.740478516,13.7512207,0.259765625,0.509277344,-2.483154297,0.360233392,0.371355203,0.365794297
57.78374223,5308.055878,1.471087569,316.4074905,2.34375,1.348876953,2.740478516,13.7512207,0.259765625,0.509277344,-2.483154297,0.360234894,0.371356552,0.365795723
58.44374223,5308.513641,1.471087569,307.6183936,2.34375,1.947021484,3.228759766,13.73291016,0.292236328,0.533203125,-2.512207031,0.36023539,0.371356762,0.365796076
58.44374223,5308.513641,1.471087569,307.6183936,2.34375,1.947021484,3.228759766,13.73291016,0.292236328,0.533203125,-2.512207031,0.360248555,0.371359571,0.365804063
59.10374223,5308.113098,1.471087569,307.6183936,2.313232422,1.574707031,3.015136719,14.03808594,0.287109375,0.543457031,-2.520751953,0.360261207,0.371364164,0.365812686
59.78374223,5308.856964,1.471087569,307.6183936,2.307128906,1.928710938,2.941894531,13.9831543,0.333251953,0.490478516,-2.517333984,0.360261681,0.371364707,0.365813194
59.78374223,5308.856964,1.471087569,307.6183936,2.307128906,1.928710938,2.941894531,13.9831543,0.333251953,0.490478516,-2.517333984,0.360261946,0.371369716,0.365815831
60.44374223,5307.483673,1.471087569,307.6183936,2.301025391,1.232910156,2.795410156,13.62915039,0.329833984,0.516113281,-2.498535156,0.360262129,0.371372409,0.365817269
60.44374223,5307.483673,1.471087569,307.6183936,2.301025391,1.232910156,2.795410156,13.62915039,0.329833984,0.516113281,-2.498535156,0.360272831,0.371373737,0.365823284
61.12374223,5307.540894,1.471087569,307.6183936,2.294921875,1.104736328,2.545166016,13.96484375,0.352050781,0.517822266,-2.549804688,0.360277256,0.371375297,0.365826276
61.12374223,5307.540894,1.471087569,307.6183936,2.294921875,1.104736328,2.545166016,13.96484375,0.352050781,0.517822266,-2.549804688,0.360277724,0.371376984,0.365827354
61.78374223,5308.628082,1.471087569,307.6183936,2.294921875,2.1484375,3.088378906,14.05639648,0.365722656,0.500732422,-2.517333984,0.360282548,0.371379034,0.365830791
61.78374223,5308.628082,1.471087569,307.6183936,2.294921875,2.1484375,3.088378906,14.05639648,0.365722656,0.500732422,-2.517333984,0.360287347,0.371381011,0.365834179
62.46374223,5308.34198,1.471087569,307.6183936,2.301025391,2.404785156,3.082275391,13.7878418,0.411865234,0.533203125,-2.467773438,0.36030259,0.371391597,0.365847094
62.46374223,5308.34198,1.471087569,307.6183936,2.301025391,2.404785156,3.082275391,13.7878418,0.411865234,0.533203125,-2.467773438,0.360304465,0.371397819,0.365851142
63.12374223,5307.483673,1.471087569,307.6183936,2.307128906,1.593017578,2.734375,13.90380859,0.425537109,0.497314453,-2.489990234,0.360306861,0.371398328,0.365852594
63.78374223,5307.826996,1.471087569,298.8292966,2.258300781,2.215576172,2.990722656,13.72680664,0.393066406,0.495605469,-2.467773438,0.360308636,0.371398672,0.365853654
63.78374223,5307.826996,1.471087569,298.8292966,2.258300781,2.215576172,2.990722656,13.72680664,0.393066406,0.495605469,-2.467773438,0.360312951,0.371401294,0.365857123
64.46374223,5307.598114,1.471087569,298.8292966,2.252197266,2.178955078,3.253173828,13.61083984,0.386230469,0.558837891,-2.455810547,0.36031371,0.37141064,0.365862175
64.46374223,5307.598114,1.471087569,298.8292966,2.252197266,2.178955078,3.253173828,13.61083984,0.386230469,0.558837891,-2.455810547,0.36031825,0.371417674,0.365867962
65.12374223,5307.025909,1.471087569,298.8292966,2.270507813,1.873779297,2.886962891,13.88549805,0.3828125,0.526367188,-2.430175781,0.360326261,0.37142928,0.36587777
65.12374223,5307.025909,1.471087569,298.8292966,2.270507813,1.873779297,2.886962891,13.88549805,0.3828125,0.526367188,-2.430175781,0.360339483,0.371432349,0.365885916
65.78374223,5308.28476,1.471087569,307.6183936,2.282714844,2.166748047,3.167724609,13.44604492,0.384521484,0.540039063,-2.407958984,0.360341682,0.371434898,0.36588829
65.78374223,5308.28476,1.471087569,307.6183936,2.282714844,2.166748047,3.167724609,13.44604492,0.384521484,0.540039063,-2.407958984,0.360348307,0.371443891,0.365896099
66.46374223,5308.570862,1.471087569,298.8292966,2.258300781,1.721191406,3.356933594,13.70239258,0.307617188,0.608398438,-2.462646484,0.36035354,0.371446399,0.36589997
66.46374223,5308.570862,1.471087569,298.8292966,2.258300781,1.721191406,3.356933594,13.70239258,0.307617188,0.608398438,-2.462646484,0.360355592,0.371448546,0.365902069
67.12374223,5308.456421,1.471087569,307.6183936,2.282714844,2.172851563,2.856445313,13.96484375,0.293945313,0.447753906,-2.445556641,0.360359324,0.371453657,0.365906491
67.80374223,5308.227539,1.471087569,307.6183936,2.294921875,2.423095703,2.655029297,13.61694336,0.240966797,0.456298828,-2.445556641,0.360361732,0.371454127,0.36590793
67.80374223,5308.227539,1.471087569,307.6183936,2.294921875,2.423095703,2.655029297,13.61694336,0.240966797,0.456298828,-2.445556641,0.360361853,0.371460588,0.36591122
68.46374223,5307.769775,1.471087569,307.6183936,2.288818359,1.171875,2.642822266,13.69628906,0.232421875,0.505859375,-2.466064453,0.360364664,0.371461945,0.365913305
68.46374223,5307.769775,1.471087569,307.6183936,2.288818359,1.171875,2.642822266,13.69628906,0.232421875,0.505859375,-2.466064453,0.360365831,0.371462067,0.365913949
69.14374223,5307.941437,1.471087569,307.6183936,2.288818359,1.165771484,2.465820313,13.80615234,0.232421875,0.459716797,-2.481445313,0.36037032,0.371462378,0.365916349
69.14374223,5307.941437,1.471087569,307.6183936,2.288818359,1.165771484,2.465820313,13.80615234,0.232421875,0.459716797,-2.481445313,0.360382911,0.371464371,0.365923641
69.80374223,5307.941437,1.471087569,307.6183936,2.294921875,2.276611328,2.679443359,13.67797852,0.240966797,0.447753906,-2.508789063,0.360383563,0.37147489,0.365929226
69.80374223,5307.941437,1.471087569,307.6183936,2.294921875,2.276611328,2.679443359,13.67797852,0.240966797,0.447753906,-2.508789063,0.360393703,0.371476716,0.36593521
70.48374223,5308.055878,1.471087569,307.6183936,2.288818359,1.867675781,2.355957031,13.58032227,0.249511719,0.495605469,-2.479736328,0.360395724,0.37148013,0.365937927
